Episode,TotalReward,Epsilon
1,-0.041502212773305236,0.8307187014821328
2,-0.010961871041654692,0.5032248303978422
3,-0.013878734155091998,0.30483872516307353
4,-0.015967671657785787,0.1846622876013121
5,-0.005440399165893117,0.11186295456362313
6,-0.011372025109680717,0.0996820918179746
7,-0.01957098823028569,0.0996820918179746
8,-0.005174317260111971,0.0996820918179746
9,-0.00977451596070511,0.0996820918179746
10,-0.01345127828207604,0.0996820918179746
11,0.0011167165063391549,0.0996820918179746
12,-0.008557780414221283,0.0996820918179746
13,-0.0006804171148682148,0.0996820918179746
14,0.0014087374239667438,0.0996820918179746
15,-0.0008452711355120268,0.0996820918179746
16,-0.005525109124106531,0.0996820918179746
17,-0.0075145609237806665,0.0996820918179746
18,0.0009717847636282473,0.0996820918179746
19,-0.014874985021818832,0.0996820918179746
20,0.015445947405906657,0.0996820918179746
21,0.00128691030923489,0.0996820918179746
22,-0.008915200014437907,0.0996820918179746
23,-0.002424843985730951,0.0996820918179746
24,-1.833999296607658e-05,0.0996820918179746
25,0.00015217053244898082,0.0996820918179746
26,0.002793387555271254,0.0996820918179746
27,0.007825473722732568,0.0996820918179746
28,0.001889140852956439,0.0996820918179746
29,0.0047049575986098935,0.0996820918179746
30,0.015376985417110967,0.0996820918179746
31,-0.007019030284024286,0.0996820918179746
32,0.019942737472515515,0.0996820918179746
33,-0.009967913522294758,0.0996820918179746
34,0.014719601178945885,0.0996820918179746
35,-0.0025133499053916486,0.0996820918179746
36,0.0027282492528559743,0.0996820918179746
37,-0.0044846587512432645,0.0996820918179746
38,0.000999872669722568,0.0996820918179746
39,0.00753371156349969,0.0996820918179746
40,-0.0013972205063430554,0.0996820918179746
41,-0.007774822323289854,0.0996820918179746
42,0.009346174130274831,0.0996820918179746
43,-0.007070688370986344,0.0996820918179746
44,0.02215461815473141,0.0996820918179746
45,-0.0004226283687112087,0.0996820918179746
46,0.005440654537761214,0.0996820918179746
47,-0.0026516936776541655,0.0996820918179746
48,0.005339007801878348,0.0996820918179746
49,0.012642907035499862,0.0996820918179746
50,-0.006175727480412618,0.0996820918179746
51,-0.006808741117734107,0.0996820918179746
52,-0.0011541332275507576,0.0996820918179746
53,0.0008639053161951793,0.0996820918179746
54,-0.0040388926697843,0.0996820918179746
55,0.012077493642772996,0.0996820918179746
56,0.01393691438944078,0.0996820918179746
57,-0.00997304009546851,0.0996820918179746
58,0.0011680947313581491,0.0996820918179746
59,-0.0019031918185685726,0.0996820918179746
60,0.005812152453378294,0.0996820918179746
61,0.010116790902542694,0.0996820918179746
62,-0.006444226491827965,0.0996820918179746
63,-0.0023538110628488207,0.0996820918179746
64,0.0037348581594185415,0.0996820918179746
65,0.0031337177898899116,0.0996820918179746
66,0.006132707662235726,0.0996820918179746
67,0.019665928810996602,0.0996820918179746
68,0.005789359172254094,0.0996820918179746
69,-0.00044972521327035775,0.0996820918179746
70,0.009305903700219442,0.0996820918179746
71,0.001891097758904059,0.0996820918179746
72,0.0011623180808838507,0.0996820918179746
73,-0.005897305870258718,0.0996820918179746
74,0.013583034628414925,0.0996820918179746
75,0.019391881348598594,0.0996820918179746
76,0.01567001963364323,0.0996820918179746
77,0.007229010264279467,0.0996820918179746
78,0.012933044927355364,0.0996820918179746
79,-0.007924571357771582,0.0996820918179746
80,-0.00041382371215126224,0.0996820918179746
81,-0.0012672323932818585,0.0996820918179746
82,0.013439329000887845,0.0996820918179746
83,-0.006679349617065844,0.0996820918179746
84,0.01002627299267711,0.0996820918179746
85,0.013703681613839613,0.0996820918179746
86,0.026303508925457186,0.0996820918179746
87,-0.009007773414084208,0.0996820918179746
88,0.0027618317147379834,0.0996820918179746
89,-0.0006788477377839275,0.0996820918179746
90,0.022245048096250053,0.0996820918179746
91,0.011130596860760011,0.0996820918179746
92,0.008426269828308852,0.0996820918179746
93,0.018002246829227464,0.0996820918179746
94,0.011832117922733976,0.0996820918179746
95,0.021280587104274495,0.0996820918179746
96,-0.0010194121136947176,0.0996820918179746
97,-0.0033755153950661976,0.0996820918179746
98,0.00520808223255842,0.0996820918179746
99,-0.002893628920289215,0.0996820918179746
100,0.009542817779139456,0.0996820918179746
101,0.004422164113015992,0.0996820918179746
102,-0.0029679969978456677,0.0996820918179746
103,-0.004850251676356776,0.0996820918179746
104,0.0029826862137657395,0.0996820918179746
105,0.008055749043262672,0.0996820918179746
106,0.006312868069986766,0.0996820918179746
107,-0.015365388557910808,0.0996820918179746
108,0.012267587634206323,0.0996820918179746
109,0.004127978208451788,0.0996820918179746
110,-0.010151623477998584,0.0996820918179746
111,0.009770607537173515,0.0996820918179746
112,0.013662735290560502,0.0996820918179746
113,-0.00727429816931302,0.0996820918179746
114,0.010593929921425493,0.0996820918179746
115,0.010411210345153243,0.0996820918179746
116,0.02308550914273777,0.0996820918179746
117,0.008360721537843063,0.0996820918179746
118,0.0158684827711566,0.0996820918179746
119,0.029003279034372165,0.0996820918179746
120,0.029024841770388665,0.0996820918179746
121,0.02623521833782938,0.0996820918179746
122,0.012463781477158764,0.0996820918179746
123,0.012514534535840283,0.0996820918179746
124,0.008039238946345728,0.0996820918179746
125,-0.005527854110579766,0.0996820918179746
126,0.04175303940871966,0.0996820918179746
127,-0.016781252209696174,0.0996820918179746
128,-0.010748777690505418,0.0996820918179746
129,-0.013092291572843084,0.0996820918179746
130,-0.0251219890158636,0.0996820918179746
131,-0.0165419357847032,0.0996820918179746
132,0.0013626457516502377,0.0996820918179746
133,0.0052807564937804585,0.0996820918179746
134,0.016423391235861562,0.0996820918179746
135,0.0103284680562441,0.0996820918179746
136,0.023518577972372112,0.0996820918179746
137,-0.014634828232080066,0.0996820918179746
138,0.01367652458657509,0.0996820918179746
139,-0.008692108450810587,0.0996820918179746
140,0.004599406751035762,0.0996820918179746
141,-5.467259840441496e-05,0.0996820918179746
142,-3.816475229501126e-05,0.0996820918179746
143,0.009769246685164101,0.0996820918179746
144,0.009161552627587999,0.0996820918179746
145,0.011355618915813825,0.0996820918179746
146,0.00887230034104125,0.0996820918179746
147,0.001906007484335226,0.0996820918179746
148,-0.025454950395148,0.0996820918179746
149,0.010207210344442053,0.0996820918179746
150,-0.019083138208347172,0.0996820918179746
151,-0.027907299109753536,0.0996820918179746
152,-0.008912851930399035,0.0996820918179746
153,-0.01766731293312085,0.0996820918179746
154,-0.00731142379843186,0.0996820918179746
155,0.014575335118296673,0.0996820918179746
156,-0.008341819459251054,0.0996820918179746
157,-0.008068093534044252,0.0996820918179746
158,0.007918614055414941,0.0996820918179746
159,-0.0002731130149021821,0.0996820918179746
160,-0.008403955131229601,0.0996820918179746
161,0.0020794746567688316,0.0996820918179746
162,-0.019172252073465845,0.0996820918179746
163,0.005195367676058549,0.0996820918179746
164,0.007636779424941897,0.0996820918179746
165,-0.020415097439477448,0.0996820918179746
166,-0.012266758229277808,0.0996820918179746
167,-0.016280781780184106,0.0996820918179746
168,-0.006300500531988273,0.0996820918179746
169,0.014709514435652271,0.0996820918179746
170,-0.01974284255981673,0.0996820918179746
171,-0.0006880212054979351,0.0996820918179746
172,-0.02866972233307452,0.0996820918179746
173,-0.017589957257624023,0.0996820918179746
174,-0.014036987909094578,0.0996820918179746
175,0.018665743670804424,0.0996820918179746
176,-0.03476713424984135,0.0996820918179746
177,0.0085982354862838,0.0996820918179746
178,0.013916068557564887,0.0996820918179746
179,-0.008519678027271271,0.0996820918179746
180,-0.019497883046523667,0.0996820918179746
181,0.007515742058060937,0.0996820918179746
182,-0.006568721964579027,0.0996820918179746
183,-0.010099154360664886,0.0996820918179746
184,0.006490367903344341,0.0996820918179746
185,0.0003305132490972751,0.0996820918179746
186,-0.00012496263725014778,0.0996820918179746
187,-0.014431799251441113,0.0996820918179746
188,0.013606605574153163,0.0996820918179746
189,-0.004256434092408612,0.0996820918179746
190,-0.01009475081361233,0.0996820918179746
191,-0.013617179808297353,0.0996820918179746
192,0.001901574949275675,0.0996820918179746
193,-0.014808307248170505,0.0996820918179746
194,-0.00013469098957863412,0.0996820918179746
195,-0.009418456688714771,0.0996820918179746
196,-0.006540518689322594,0.0996820918179746
197,-0.01568840640003366,0.0996820918179746
198,-0.019873917464077295,0.0996820918179746
199,0.017243263635637662,0.0996820918179746
200,-0.014342379286340079,0.0996820918179746
201,-0.029924276321706467,0.0996820918179746
202,-0.030416488953802556,0.0996820918179746
203,-0.027023124368000917,0.0996820918179746
204,-0.009565644339157187,0.0996820918179746
205,-0.021946129945238035,0.0996820918179746
206,-0.018144470440031202,0.0996820918179746
207,-0.022188556319356345,0.0996820918179746
208,-0.01281927115901349,0.0996820918179746
209,-0.01239376428309047,0.0996820918179746
210,-0.010115522963937917,0.0996820918179746
211,-0.035021347106851564,0.0996820918179746
212,-0.013687571000712162,0.0996820918179746
213,-0.03681992570770298,0.0996820918179746
214,-0.018882667739070547,0.0996820918179746
215,-0.0074026820342846245,0.0996820918179746
216,-0.0007987414107375468,0.0996820918179746
217,-0.008862626322483358,0.0996820918179746
218,-0.010848499843874926,0.0996820918179746
219,-0.01561897150445124,0.0996820918179746
220,-0.006498432905446605,0.0996820918179746
221,-0.024523259813117315,0.0996820918179746
222,0.0096845294293737,0.0996820918179746
223,0.0072410555576325475,0.0996820918179746
224,-0.010524474893833236,0.0996820918179746
225,-0.002208158084461953,0.0996820918179746
226,0.024264234457085587,0.0996820918179746
227,-0.02690960105628526,0.0996820918179746
228,0.00713016845796921,0.0996820918179746
229,-0.014030227328090117,0.0996820918179746
230,-0.01065329125545611,0.0996820918179746
231,0.0055144166568985575,0.0996820918179746
232,-0.005924952393721039,0.0996820918179746
233,-0.0022219021364235925,0.0996820918179746
234,-0.025837449930691814,0.0996820918179746
235,-0.01668034769273985,0.0996820918179746
236,-0.007302383107073984,0.0996820918179746
237,-0.00867312616240723,0.0996820918179746
238,-0.006449017305396931,0.0996820918179746
239,-0.0031127736335913037,0.0996820918179746
240,0.00229508194096939,0.0996820918179746
241,-0.00031755210145389956,0.0996820918179746
242,-0.0031082530858254076,0.0996820918179746
243,-0.011311923135346347,0.0996820918179746
244,-0.02643008870356811,0.0996820918179746
245,-0.009268889273635561,0.0996820918179746
246,-0.005830668594659416,0.0996820918179746
247,-0.004785122839916056,0.0996820918179746
248,-0.02291414174370754,0.0996820918179746
249,-0.029993892423729074,0.0996820918179746
250,-0.014846163250637479,0.0996820918179746
251,-0.0036691939149831043,0.0996820918179746
252,-0.013018778200636238,0.0996820918179746
253,0.005848331497914194,0.0996820918179746
254,-0.06713349219050058,0.0996820918179746
255,-0.004625262873620084,0.0996820918179746
256,-0.02703965114864082,0.0996820918179746
257,0.002765938600274409,0.0996820918179746
258,0.03670886427320763,0.0996820918179746
259,0.007800822231757709,0.0996820918179746
260,-0.021677937924687418,0.0996820918179746
261,-0.013855609226795185,0.0996820918179746
262,-0.006269602626655324,0.0996820918179746
263,0.009885266704340201,0.0996820918179746
264,-0.005720572605188212,0.0996820918179746
265,-0.009603673818313063,0.0996820918179746
266,0.008932187534426261,0.0996820918179746
267,-0.018515611514906993,0.0996820918179746
268,-0.009008695700818414,0.0996820918179746
269,-0.006689774199553078,0.0996820918179746
270,0.002555978116935531,0.0996820918179746
271,-0.005077489942952762,0.0996820918179746
272,-0.002022280926311182,0.0996820918179746
273,-0.01034433638564336,0.0996820918179746
274,-0.0057309045597168096,0.0996820918179746
275,0.0022807112179835665,0.0996820918179746
276,-0.024112654274015988,0.0996820918179746
277,0.011281106554996811,0.0996820918179746
278,0.009942389454220213,0.0996820918179746
279,0.0017260624792012624,0.0996820918179746
280,-0.012700281962978122,0.0996820918179746
281,0.002351557987968711,0.0996820918179746
282,-0.009389584280858232,0.0996820918179746
283,-0.004807441372030596,0.0996820918179746
284,0.023549629522465754,0.0996820918179746
285,0.01065044146871963,0.0996820918179746
286,-0.017693233040255274,0.0996820918179746
287,-0.000468328540348395,0.0996820918179746
288,0.004295348970263513,0.0996820918179746
289,0.03605160339098257,0.0996820918179746
290,-0.0014572838670937616,0.0996820918179746
291,-0.013870217181260802,0.0996820918179746
292,0.004960381858619578,0.0996820918179746
293,-0.005227763842796995,0.0996820918179746
294,0.019110220478775197,0.0996820918179746
295,0.005948103074088773,0.0996820918179746
296,-0.005832961315002438,0.0996820918179746
297,-0.0044758748721016595,0.0996820918179746
298,-0.003355125561839256,0.0996820918179746
299,-0.0005935718287638503,0.0996820918179746
300,-0.0010402880892059763,0.0996820918179746
301,0.03352549847025332,0.0996820918179746
302,-0.005273144766812621,0.0996820918179746
303,0.003385092644814902,0.0996820918179746
304,-0.024684880692121047,0.0996820918179746
305,-0.0028672911331613093,0.0996820918179746
306,0.007614858878609354,0.0996820918179746
307,-0.006098433134787418,0.0996820918179746
308,-0.008347323911431337,0.0996820918179746
309,0.0015433424529561757,0.0996820918179746
310,0.01123948022573884,0.0996820918179746
311,0.02174089639154575,0.0996820918179746
312,-0.011294425359566707,0.0996820918179746
313,0.008282635619545786,0.0996820918179746
314,-0.019038033808077004,0.0996820918179746
315,0.0066936558366893495,0.0996820918179746
316,0.003965396985824765,0.0996820918179746
317,0.010910393525879969,0.0996820918179746
318,-0.005042207123739262,0.0996820918179746
319,0.0025675277885055525,0.0996820918179746
320,-0.026057630976325075,0.0996820918179746
321,-0.004505653399382026,0.0996820918179746
322,0.015172424658572825,0.0996820918179746
323,0.008656095760044336,0.0996820918179746
324,0.000797549686156418,0.0996820918179746
325,0.010343952291615555,0.0996820918179746
326,0.029819105259823453,0.0996820918179746
327,0.019153969905281842,0.0996820918179746
328,0.01964719523623404,0.0996820918179746
329,0.024158923819673106,0.0996820918179746
330,0.021338470478922233,0.0996820918179746
331,0.004767513984904048,0.0996820918179746
332,-0.009553649477313853,0.0996820918179746
333,-0.02160006375569501,0.0996820918179746
334,0.028752887617486067,0.0996820918179746
335,0.017881846118547817,0.0996820918179746
336,-0.005476069202268841,0.0996820918179746
337,-0.01753605866287511,0.0996820918179746
338,0.01874600729236975,0.0996820918179746
339,-0.00475781720866808,0.0996820918179746
340,-0.01255167208574881,0.0996820918179746
341,0.04185974516042468,0.0996820918179746
342,0.021230623915411306,0.0996820918179746
343,-0.036237241459940006,0.0996820918179746
344,0.00039064348310635655,0.0996820918179746
345,-0.009736985682672561,0.0996820918179746
346,-0.03654316875366059,0.0996820918179746
347,0.020433994287697654,0.0996820918179746
348,0.0032099574155718402,0.0996820918179746
349,-0.005110380242333679,0.0996820918179746
350,0.0069608840756238965,0.0996820918179746
351,-0.03093555300802564,0.0996820918179746
352,-0.009660912298776081,0.0996820918179746
353,0.015226619099151684,0.0996820918179746
354,0.025998137445434555,0.0996820918179746
355,0.009527329722049949,0.0996820918179746
356,-0.01709965318095541,0.0996820918179746
357,0.02242573937573422,0.0996820918179746
358,0.030329444119317484,0.0996820918179746
359,0.003848671481542998,0.0996820918179746
360,0.019591644912609674,0.0996820918179746
361,-0.004137081654310482,0.0996820918179746
362,-0.030994225472338655,0.0996820918179746
363,0.002866345438365836,0.0996820918179746
364,-0.028823698008210386,0.0996820918179746
365,0.01963148365345113,0.0996820918179746
366,0.0031534508796385863,0.0996820918179746
367,0.00031719760139936604,0.0996820918179746
368,-0.013098678391108898,0.0996820918179746
369,0.010864324024160155,0.0996820918179746
370,-0.005065592100001126,0.0996820918179746
371,0.005556264879900463,0.0996820918179746
372,-0.02203814536723947,0.0996820918179746
373,0.01842900702652328,0.0996820918179746
374,-0.0015397434056789727,0.0996820918179746
375,-0.013572374143922095,0.0996820918179746
376,-0.003085549297608625,0.0996820918179746
377,-0.0034468548161556978,0.0996820918179746
378,0.007792117685172961,0.0996820918179746
379,-0.00624609881809246,0.0996820918179746
380,-0.003819660328468588,0.0996820918179746
381,0.002405222400601148,0.0996820918179746
382,0.02227053783494326,0.0996820918179746
383,-0.004358231930074452,0.0996820918179746
384,-0.01157882690526002,0.0996820918179746
385,-0.005509435951407404,0.0996820918179746
386,0.012561357678295026,0.0996820918179746
387,0.005243974373885907,0.0996820918179746
388,-0.0015003326269991124,0.0996820918179746
389,-0.00022925704755183407,0.0996820918179746
390,0.003901782331933501,0.0996820918179746
391,-0.004132605755563845,0.0996820918179746
392,0.01195444659525613,0.0996820918179746
393,-0.0104041819553915,0.0996820918179746
394,0.001024471899560564,0.0996820918179746
395,0.006834398315243351,0.0996820918179746
396,0.023824454820066343,0.0996820918179746
397,-0.01402151860447054,0.0996820918179746
398,0.02987782496322322,0.0996820918179746
399,-0.023559560400652213,0.0996820918179746
400,-0.03737929411593477,0.0996820918179746
401,0.00029561260955757174,0.0996820918179746
402,-0.0018114620161904238,0.0996820918179746
403,0.02821745860976199,0.0996820918179746
404,-0.008690311810789164,0.0996820918179746
405,-0.0021379834109938045,0.0996820918179746
406,-0.0005990105194297879,0.0996820918179746
407,-0.014601108610755587,0.0996820918179746
408,0.006273929605648321,0.0996820918179746
409,0.015573826793837675,0.0996820918179746
410,-0.017755302035033727,0.0996820918179746
411,0.016146587473974572,0.0996820918179746
412,-0.0011411962176001156,0.0996820918179746
413,0.012382830062640293,0.0996820918179746
414,0.0018053293245954283,0.0996820918179746
415,-0.02521595001847543,0.0996820918179746
416,-0.001999874436206972,0.0996820918179746
417,0.012475190059973773,0.0996820918179746
418,0.0122789774278933,0.0996820918179746
419,-0.013832917034302561,0.0996820918179746
420,0.023372616252925082,0.0996820918179746
421,-0.010767183854669793,0.0996820918179746
422,-0.031901254034371385,0.0996820918179746
423,-0.025259085393935288,0.0996820918179746
424,-0.007800217155683797,0.0996820918179746
425,-0.03688423527891238,0.0996820918179746
426,0.00785381376051586,0.0996820918179746
427,-0.04154752902269543,0.0996820918179746
428,-0.018830536942357923,0.0996820918179746
429,-0.03683662464487858,0.0996820918179746
430,0.005598812172596612,0.0996820918179746
431,-0.03182192595143962,0.0996820918179746
432,-0.0005393479616981889,0.0996820918179746
433,0.0181884332237936,0.0996820918179746
434,0.010782713129215415,0.0996820918179746
435,0.018171172735344965,0.0996820918179746
436,0.025438885684900603,0.0996820918179746
437,-0.0007493664540696443,0.0996820918179746
438,0.018152620497186578,0.0996820918179746
439,-0.049662580611037455,0.0996820918179746
440,-0.046461186565733614,0.0996820918179746
441,0.023803810101024725,0.0996820918179746
442,-0.027749644607848345,0.0996820918179746
443,-0.022285882432601434,0.0996820918179746
444,0.01357939199753666,0.0996820918179746
445,0.002330210214279038,0.0996820918179746
446,0.0005467074244323022,0.0996820918179746
447,-0.0032085645308492783,0.0996820918179746
448,0.01879587654434023,0.0996820918179746
449,0.02571045020742202,0.0996820918179746
450,0.02006735480837174,0.0996820918179746
451,-0.010548667401440115,0.0996820918179746
452,0.008824969745470645,0.0996820918179746
453,-0.03360725074227355,0.0996820918179746
454,0.030168916666509227,0.0996820918179746
455,0.011412781874671207,0.0996820918179746
456,-0.022033093615558275,0.0996820918179746
457,-0.0059906492785601895,0.0996820918179746
458,0.002990513992527588,0.0996820918179746
459,0.016147920714279396,0.0996820918179746
460,-0.02235366462549193,0.0996820918179746
461,-0.05787924201519279,0.0996820918179746
462,0.02424155857125032,0.0996820918179746
463,0.012626781734347836,0.0996820918179746
464,-0.00913881183017351,0.0996820918179746
465,-0.0061061225793100915,0.0996820918179746
466,-0.0021774136680375866,0.0996820918179746
467,-0.030223945179198353,0.0996820918179746
468,-0.005827002655132585,0.0996820918179746
469,-0.03620613869037981,0.0996820918179746
470,0.013216802325456856,0.0996820918179746
471,-0.020587784106582685,0.0996820918179746
472,0.007395501625648393,0.0996820918179746
473,-0.006582678488796456,0.0996820918179746
474,0.017819427761434303,0.0996820918179746
475,-0.020884960520203277,0.0996820918179746
476,0.005810197906302106,0.0996820918179746
477,-0.0024734682105479466,0.0996820918179746
478,0.0019486408258674315,0.0996820918179746
479,0.0093755374930935,0.0996820918179746
480,-0.03252835424232425,0.0996820918179746
481,-0.007375462554669476,0.0996820918179746
482,-0.02358749038444541,0.0996820918179746
483,-0.00817701933056747,0.0996820918179746
484,0.006923666213752733,0.0996820918179746
485,-0.017186130371803388,0.0996820918179746
486,0.015408877644645158,0.0996820918179746
487,-0.03551583499030997,0.0996820918179746
488,-0.011110240666044935,0.0996820918179746
489,0.04875149764467879,0.0996820918179746
490,-0.01355425767646301,0.0996820918179746
491,0.00678914623418847,0.0996820918179746
492,0.01415105289254237,0.0996820918179746
493,0.013820147925000636,0.0996820918179746
494,-0.0015770683593077095,0.0996820918179746
495,0.02448286258126897,0.0996820918179746
496,-0.03458678527960335,0.0996820918179746
497,0.019603905538442934,0.0996820918179746
498,0.013522487725683652,0.0996820918179746
499,-1.8928390122519012e-05,0.0996820918179746
500,-0.005716142821537873,0.0996820918179746
501,-0.008062928916678258,0.0996820918179746
502,0.01796822186936964,0.0996820918179746
503,-0.012869540895987686,0.0996820918179746
504,0.0220413153525717,0.0996820918179746
505,0.008675935328309792,0.0996820918179746
506,0.015102042644309588,0.0996820918179746
507,-0.026335912198685696,0.0996820918179746
508,0.012220875240831819,0.0996820918179746
509,-0.007258921423537346,0.0996820918179746
510,0.0020071772266868626,0.0996820918179746
511,0.01108963772991467,0.0996820918179746
512,0.013919670988276955,0.0996820918179746
513,-0.008145251036695944,0.0996820918179746
514,0.004649922530527983,0.0996820918179746
515,0.011068266735942855,0.0996820918179746
516,-0.0013561916210976799,0.0996820918179746
517,0.003513201992416337,0.0996820918179746
518,0.0007514393514861384,0.0996820918179746
519,-0.013410185661160923,0.0996820918179746
520,-0.003094741100056808,0.0996820918179746
521,-0.03175125139222201,0.0996820918179746
522,6.660698976856949e-05,0.0996820918179746
523,-0.003519845484988071,0.0996820918179746
524,0.00031475226012256385,0.0996820918179746
525,0.046167990263987546,0.0996820918179746
526,0.01423410316649043,0.0996820918179746
527,-0.0017955034230040523,0.0996820918179746
528,0.03204742759203283,0.0996820918179746
529,0.034968412401026105,0.0996820918179746
530,-0.005496702219808802,0.0996820918179746
531,-0.008525742466533814,0.0996820918179746
532,-0.055635387366216316,0.0996820918179746
533,-0.005182604568352178,0.0996820918179746
534,0.040438678458062816,0.0996820918179746
535,-0.022971681521340437,0.0996820918179746
536,0.018191294418939297,0.0996820918179746
537,-0.011843713902490616,0.0996820918179746
538,0.0157286477586287,0.0996820918179746
539,0.021296173516474948,0.0996820918179746
540,-0.00403086900058669,0.0996820918179746
541,0.02672343278373912,0.0996820918179746
542,-0.01604140265064402,0.0996820918179746
543,0.011749508528243413,0.0996820918179746
544,0.0413606257252751,0.0996820918179746
545,0.02023418545895428,0.0996820918179746
546,0.02542642231886394,0.0996820918179746
547,0.0032135666913700733,0.0996820918179746
548,0.006630579050933227,0.0996820918179746
549,0.002351576936323152,0.0996820918179746
550,0.0031104166195118355,0.0996820918179746
551,0.0022186312913760053,0.0996820918179746
552,-0.0007421263006363032,0.0996820918179746
553,0.02428599614634419,0.0996820918179746
554,0.0016309128359894842,0.0996820918179746
555,0.014781599448952076,0.0996820918179746
556,-0.019205462308118038,0.0996820918179746
557,-0.00137730380617751,0.0996820918179746
558,0.007489896943578711,0.0996820918179746
559,-0.0018358785010386125,0.0996820918179746
560,0.030222363824094267,0.0996820918179746
561,-0.012295815051857506,0.0996820918179746
562,0.032602913178001125,0.0996820918179746
563,-0.0029072397359293234,0.0996820918179746
564,-0.010523339865066261,0.0996820918179746
565,-0.005435426109391628,0.0996820918179746
566,0.029710865060731284,0.0996820918179746
567,0.018996245520534027,0.0996820918179746
568,0.01740658742885015,0.0996820918179746
569,0.023232224994814477,0.0996820918179746
570,0.03428809852969383,0.0996820918179746
571,0.00028735764306841993,0.0996820918179746
572,-0.0123331845381216,0.0996820918179746
573,-0.028115245098513486,0.0996820918179746
574,-0.028837256755246177,0.0996820918179746
575,-0.003430495299920011,0.0996820918179746
576,-0.0023837111357052354,0.0996820918179746
577,0.02110865793012262,0.0996820918179746
578,0.020870197008333258,0.0996820918179746
579,0.028628389102363316,0.0996820918179746
580,0.010339835889112026,0.0996820918179746
581,0.012641515027723038,0.0996820918179746
582,-0.0039408077066009906,0.0996820918179746
583,-0.0004904142750363771,0.0996820918179746
584,-0.002263641272308159,0.0996820918179746
585,0.005426014547940561,0.0996820918179746
586,-0.020428101975591195,0.0996820918179746
587,0.008780745229382103,0.0996820918179746
588,0.02953259501663774,0.0996820918179746
589,0.012633697156113288,0.0996820918179746
590,0.005074847636061031,0.0996820918179746
591,-0.03332891754162304,0.0996820918179746
592,-0.021982776556745076,0.0996820918179746
593,0.010944074932840664,0.0996820918179746
594,0.01552907633375078,0.0996820918179746
595,0.006526071865659788,0.0996820918179746
596,-0.009715417425297024,0.0996820918179746
597,0.008184722164758407,0.0996820918179746
598,-0.01727753708051205,0.0996820918179746
599,-0.009758640955846443,0.0996820918179746
600,0.018877222579251063,0.0996820918179746
601,0.014853488197734244,0.0996820918179746
602,-0.002068474806541043,0.0996820918179746
603,0.01927533618629118,0.0996820918179746
604,-0.01401718377241501,0.0996820918179746
605,-0.008881566989838663,0.0996820918179746
606,0.03517314575626018,0.0996820918179746
607,0.014320451845043936,0.0996820918179746
608,-0.0038669850520516302,0.0996820918179746
609,-0.0264780681458755,0.0996820918179746
610,0.00983893373703948,0.0996820918179746
611,-0.020075401554779604,0.0996820918179746
612,-0.00729578935215347,0.0996820918179746
613,0.006860015296332955,0.0996820918179746
614,-0.015155530619562985,0.0996820918179746
615,0.010709449727705378,0.0996820918179746
616,-0.02005638735568882,0.0996820918179746
617,-0.015907694068055922,0.0996820918179746
618,0.009041288636118194,0.0996820918179746
619,0.011816413716819407,0.0996820918179746
620,0.014058636009862902,0.0996820918179746
621,-0.000741179289197702,0.0996820918179746
622,-0.0060391211407901935,0.0996820918179746
623,-0.019533508778054043,0.0996820918179746
624,-0.004222081879071138,0.0996820918179746
625,0.007437131062901892,0.0996820918179746
626,-0.022105601994853452,0.0996820918179746
627,-0.021119474074267952,0.0996820918179746
628,-0.009727071614391347,0.0996820918179746
629,0.004759442605854369,0.0996820918179746
630,0.016884643606664085,0.0996820918179746
